battery_id,test_cycle,nominal_voltage_V,internal_resistance_mOhm,capacity_mAh,SOH_percent,temperature_delivery_C,self_discharge_rate_percent_per_month,qc_status
BAT_0185,11,3.72,26.49,2500.96,98.89,16.86,1.29,PASS
BAT_0185,12,3.617,31.58,2347.09,97.0,40.76,2.4,WARNING
BAT_0185,13,3.702,21.01,2460.99,98.74,26.84,0.96,PASS
BAT_0185,14,3.61,34.61,2304.65,94.26,36.8,2.67,WARNING
BAT_0185,15,3.634,22.03,2428.28,97.08,17.92,1.2,PASS
BAT_0185,16,3.716,28.5,2405.62,98.8,23.96,1.61,PASS
BAT_0185,17,3.451,48.5,1881.96,72.69,0.79,4.67,FAIL
BAT_0185,18,3.704,23.4,2508.55,99.36,17.54,0.92,PASS
BAT_0185,19,3.717,21.22,2540.0,97.01,26.09,0.95,PASS
BAT_0185,20,3.639,22.74,2506.25,97.88,25.02,1.39,PASS
BAT_0185,21,3.744,25.94,2428.7,98.87,23.92,1.93,PASS
BAT_0185,22,3.732,22.93,2380.38,98.84,33.48,1.17,PASS
BAT_0185,23,3.702,29.04,2402.92,99.27,28.14,0.81,PASS
BAT_0185,24,3.64,27.58,2457.78,97.48,21.76,1.98,PASS
BAT_0185,25,3.755,27.76,2464.48,97.34,17.23,1.66,PASS
BAT_0185,26,3.675,23.09,2423.53,99.85,33.43,1.08,PASS
BAT_0185,27,3.875,52.4,2071.54,83.18,1.86,5.9,FAIL
BAT_0185,28,3.75,25.86,2446.8,98.56,26.56,1.04,PASS
BAT_0185,29,3.695,26.12,2520.42,99.87,32.98,0.91,PASS
BAT_0185,30,3.657,25.39,2503.54,99.88,30.76,1.52,PASS
BAT_0185,31,3.602,31.54,2361.79,96.11,43.47,2.73,WARNING
BAT_0185,32,3.647,29.43,2520.17,98.79,15.42,1.84,PASS
BAT_0185,33,3.624,34.06,2365.01,95.95,38.11,2.87,WARNING
BAT_0185,34,3.748,29.86,2415.09,98.94,27.13,1.51,PASS
BAT_0185,35,3.737,21.54,2499.23,99.06,34.5,1.02,PASS
BAT_0185,36,3.754,24.78,2535.84,97.49,20.03,1.81,PASS
BAT_0185,37,3.718,29.88,2535.62,98.26,29.51,1.08,PASS
BAT_0185,38,3.707,24.8,2525.99,99.87,20.78,1.41,PASS
BAT_0185,39,3.802,52.5,1868.37,81.27,58.11,3.86,FAIL
BAT_0185,40,3.673,22.93,2439.22,99.57,23.3,1.09,PASS
BAT_0185,41,3.748,22.31,2533.04,97.37,22.75,1.82,PASS
BAT_0185,42,3.639,29.82,2488.61,97.18,17.71,1.78,PASS
BAT_0185,43,3.719,21.54,2391.2,99.19,23.6,1.45,PASS
BAT_0185,44,3.758,21.61,2464.42,98.36,21.01,0.9,PASS
BAT_0185,45,3.618,33.27,2375.0,93.25,41.17,2.22,WARNING
BAT_0185,46,3.713,27.59,2398.38,98.49,16.57,1.15,PASS
BAT_0185,47,3.62,30.34,2352.78,94.74,37.96,2.99,WARNING
BAT_0185,48,3.757,21.3,2459.82,98.15,31.5,0.97,PASS
BAT_0185,49,3.636,20.21,2397.84,97.19,26.68,1.2,PASS
BAT_0185,50,3.651,29.86,2387.73,97.35,25.46,1.64,PASS
BAT_0186,1,3.556,42.89,1883.0,81.97,4.46,3.71,FAIL
BAT_0186,2,3.669,23.19,2544.27,97.39,17.5,0.97,PASS
BAT_0186,3,3.763,25.38,2391.35,99.06,27.75,1.79,PASS
BAT_0186,4,3.312,49.58,2125.67,76.8,57.5,5.32,FAIL
BAT_0186,5,3.698,29.23,2417.06,97.91,20.39,1.59,PASS
BAT_0186,6,3.719,29.55,2463.8,97.7,15.83,1.59,PASS
BAT_0186,7,3.763,24.22,2537.29,97.68,23.98,1.78,PASS
BAT_0186,8,3.652,21.75,2437.18,97.35,30.8,1.13,PASS
BAT_0186,9,3.755,20.41,2532.25,97.99,26.99,1.9,PASS
BAT_0186,10,3.679,22.47,2386.96,97.82,21.15,1.52,PASS
BAT_0186,11,3.622,32.96,2359.14,96.13,39.08,2.59,WARNING
BAT_0186,12,3.704,20.37,2502.84,99.15,16.11,1.02,PASS
BAT_0186,13,3.867,37.5,2276.43,84.58,57.97,5.18,FAIL
BAT_0186,14,3.708,21.56,2519.93,99.54,28.6,0.9,PASS
BAT_0186,15,3.623,33.93,2356.75,95.53,42.95,2.93,WARNING
BAT_0186,16,3.699,24.47,2454.46,99.41,34.02,1.93,PASS
BAT_0186,17,3.619,32.15,2374.63,94.44,41.67,2.72,WARNING
BAT_0186,18,3.629,32.35,2357.25,97.0,35.65,2.89,WARNING
BAT_0186,19,3.679,29.93,2391.66,99.28,28.13,1.18,PASS
BAT_0186,20,3.639,26.05,2499.29,99.71,23.77,1.01,PASS
BAT_0186,21,3.71,28.91,2511.13,97.39,28.51,1.72,PASS
BAT_0186,22,3.606,31.64,2372.83,96.24,38.21,2.97,WARNING
BAT_0186,23,3.752,27.95,2520.46,97.62,27.29,1.55,PASS
BAT_0186,24,3.68,27.1,2425.45,99.83,15.48,1.91,PASS
BAT_0186,25,3.768,23.34,2414.98,97.96,25.7,1.41,PASS
BAT_0186,26,3.682,24.48,2423.97,97.44,23.39,0.94,PASS
BAT_0186,27,3.693,26.87,2460.11,97.66,30.84,1.1,PASS
BAT_0186,28,3.635,23.96,2472.62,99.64,34.32,1.81,PASS
BAT_0186,29,3.655,21.43,2417.26,97.87,17.26,1.02,PASS
BAT_0186,30,3.687,20.58,2487.14,98.4,27.93,1.64,PASS
BAT_0186,31,3.704,29.23,2444.39,97.62,23.87,1.68,PASS
BAT_0186,32,3.707,21.84,2434.16,98.96,21.91,0.9,PASS
BAT_0186,33,3.721,23.26,2425.58,99.77,22.11,1.97,PASS
BAT_0186,34,3.607,30.97,2349.66,93.74,44.62,2.18,WARNING
BAT_0186,35,3.825,53.43,1974.19,87.03,58.13,4.75,FAIL
BAT_0186,36,3.766,26.13,2387.74,98.56,27.48,1.22,PASS
BAT_0186,37,3.67,23.14,2487.72,98.02,23.03,1.81,PASS
BAT_0186,38,3.666,27.8,2454.58,99.83,33.5,1.36,PASS
BAT_0186,39,3.631,26.05,2478.19,99.9,22.34,1.51,PASS
BAT_0186,40,3.743,23.21,2388.5,97.02,19.7,1.28,PASS
BAT_0186,41,3.62,34.95,2344.26,93.97,42.03,2.48,WARNING
BAT_0186,42,3.766,22.41,2513.28,98.25,19.27,1.25,PASS
BAT_0186,43,3.33,48.22,2155.75,77.85,1.04,5.81,FAIL
BAT_0186,44,3.629,31.63,2314.71,95.5,40.79,2.43,WARNING
BAT_0186,45,3.728,23.01,2485.3,97.72,28.39,1.46,PASS
BAT_0186,46,3.611,33.7,2348.59,95.84,43.29,2.49,WARNING
BAT_0186,47,3.721,20.78,2376.57,97.41,17.22,1.63,PASS
BAT_0186,48,3.67,25.77,2469.31,97.86,31.62,1.21,PASS
BAT_0186,49,3.648,25.02,2391.53,99.0,32.75,1.11,PASS
BAT_0186,50,3.608,30.25,2300.22,93.77,39.21,2.75,WARNING
BAT_0187,1,3.704,28.98,2376.69,98.19,32.94,1.29,PASS
BAT_0187,2,3.661,28.96,2474.48,98.75,31.31,1.9,PASS
BAT_0187,3,3.768,25.71,2484.64,98.4,29.81,1.68,PASS
BAT_0187,4,3.456,48.42,2143.14,84.38,7.24,5.9,FAIL
BAT_0187,5,3.557,46.56,1892.27,91.08,55.45,5.68,FAIL
BAT_0187,6,3.7,20.78,2503.68,98.04,25.4,1.96,PASS
BAT_0187,7,3.725,24.14,2422.26,99.95,33.43,0.84,PASS
BAT_0187,8,3.77,20.46,2412.03,99.71,15.74,1.58,PASS
BAT_0187,9,3.655,22.32,2407.63,97.59,15.01,1.97,PASS
BAT_0187,10,3.607,34.92,2363.39,93.76,36.79,2.35,WARNING
BAT_0187,11,3.664,26.69,2472.16,99.69,21.27,1.16,PASS
BAT_0187,12,3.619,33.41,2370.8,93.5,37.14,2.29,WARNING
BAT_0187,13,3.687,23.64,2485.6,97.12,29.11,1.0,PASS
BAT_0187,14,3.718,27.31,2484.03,99.92,27.74,1.71,PASS
BAT_0187,15,3.76,24.29,2391.96,97.42,18.85,1.36,PASS
BAT_0187,16,3.625,34.82,2317.8,93.19,43.92,2.5,WARNING
BAT_0187,17,3.695,28.87,2522.29,97.96,28.68,1.38,PASS
BAT_0187,18,3.52,46.48,2065.69,85.86,0.47,4.64,FAIL
BAT_0187,19,3.827,45.92,2104.62,81.16,5.44,3.69,FAIL
BAT_0187,20,3.644,25.47,2466.13,98.27,34.58,1.77,PASS
BAT_0187,21,3.757,24.22,2499.24,97.02,30.18,1.3,PASS
BAT_0187,22,3.71,29.49,2421.88,97.11,27.39,1.68,PASS
BAT_0187,23,3.767,24.28,2411.58,98.31,29.68,1.61,PASS
BAT_0187,24,3.302,54.9,1948.84,70.52,0.48,5.64,FAIL
BAT_0187,25,3.699,23.86,2427.12,99.14,29.36,1.93,PASS
BAT_0187,26,3.735,28.96,2484.12,98.98,33.62,0.98,PASS
BAT_0187,27,3.714,22.46,2393.08,98.5,17.57,1.9,PASS
BAT_0187,28,3.755,28.65,2519.25,99.92,26.35,1.07,PASS
BAT_0187,29,3.622,34.97,2361.16,94.27,41.52,2.08,WARNING
BAT_0187,30,3.647,29.22,2446.82,97.77,34.15,1.72,PASS
BAT_0187,31,3.601,32.76,2332.96,95.36,42.36,2.72,WARNING
BAT_0187,32,3.768,22.18,2523.26,97.87,21.26,1.48,PASS
BAT_0187,33,3.747,25.27,2533.35,99.21,25.99,1.06,PASS
BAT_0187,34,3.715,23.59,2519.69,99.85,23.13,1.56,PASS
BAT_0187,35,3.619,32.51,2308.35,96.67,35.63,2.32,WARNING
BAT_0187,36,3.712,22.8,2380.98,98.23,34.66,1.67,PASS
BAT_0187,37,3.626,30.17,2370.27,93.92,41.44,2.17,WARNING
BAT_0187,38,3.671,22.16,2481.95,99.25,22.68,1.78,PASS
BAT_0187,39,3.625,33.15,2353.11,93.06,37.56,2.59,WARNING
BAT_0187,40,3.7,25.95,2493.28,99.66,22.48,0.93,PASS
BAT_0187,41,3.736,28.96,2399.18,98.75,16.0,1.05,PASS
BAT_0187,42,3.738,21.79,2547.82,98.55,24.83,0.82,PASS
BAT_0187,43,3.641,25.81,2532.55,98.38,27.83,1.13,PASS
BAT_0187,44,3.699,29.47,2463.81,97.85,15.1,1.03,PASS
BAT_0187,45,3.654,28.08,2492.62,99.76,22.52,1.04,PASS
BAT_0187,46,3.698,25.35,2376.69,99.28,17.16,1.54,PASS
BAT_0187,47,3.626,31.42,2313.33,94.7,35.01,2.27,WARNING
BAT_0187,48,3.632,23.48,2450.56,98.19,29.71,1.54,PASS
BAT_0187,49,3.712,27.89,2452.61,98.2,18.7,1.25,PASS
BAT_0187,50,3.623,31.36,2341.86,95.9,37.62,2.22,WARNING
BAT_0188,1,3.601,31.24,2364.04,96.45,36.09,2.94,WARNING
BAT_0188,2,3.689,25.12,2516.42,98.55,15.91,0.81,PASS
BAT_0188,3,3.65,20.52,2380.29,99.72,26.85,1.91,PASS
BAT_0188,4,3.93,47.57,2259.62,78.94,4.08,3.62,FAIL
BAT_0188,5,3.73,29.95,2396.0,98.12,28.92,1.46,PASS
BAT_0188,6,3.707,29.46,2498.01,99.98,22.13,0.91,PASS
BAT_0188,7,3.679,28.89,2422.17,98.31,16.79,1.06,PASS
BAT_0188,8,3.619,30.98,2327.91,95.97,39.17,2.04,WARNING
BAT_0188,9,3.621,33.67,2348.1,94.67,43.39,2.63,WARNING
BAT_0188,10,3.68,21.32,2437.1,97.07,18.23,1.83,PASS
BAT_0188,11,3.691,28.42,2514.37,99.35,34.1,0.94,PASS
BAT_0188,12,3.623,32.12,2326.85,95.4,37.75,2.28,WARNING
BAT_0188,13,3.622,33.76,2311.77,96.72,35.26,2.23,WARNING
BAT_0188,14,3.625,31.74,2364.97,94.05,40.99,2.4,WARNING
BAT_0188,15,3.707,29.62,2494.28,98.24,29.1,1.98,PASS
BAT_0188,16,3.736,27.71,2458.56,97.13,18.04,1.47,PASS
BAT_0188,17,3.749,20.93,2375.66,97.18,28.06,1.89,PASS
BAT_0188,18,3.657,23.21,2445.85,98.58,15.69,2.0,PASS
BAT_0188,19,3.712,21.23,2549.48,97.41,26.06,1.04,PASS
BAT_0188,20,3.746,25.66,2409.07,97.22,21.78,1.31,PASS
BAT_0188,21,3.742,22.71,2517.11,97.96,23.42,0.94,PASS
BAT_0188,22,3.66,21.59,2419.97,97.95,30.48,0.81,PASS
BAT_0188,23,3.661,25.74,2377.52,99.99,18.61,1.24,PASS
BAT_0188,24,3.451,49.23,1961.8,82.42,56.56,3.69,FAIL
BAT_0188,25,3.744,29.11,2387.97,99.48,23.38,1.27,PASS
BAT_0188,26,3.553,49.32,2039.53,89.87,52.57,5.59,FAIL
BAT_0188,27,3.752,23.77,2404.51,99.45,20.92,1.87,PASS
BAT_0188,28,3.717,25.79,2499.25,97.54,20.04,1.98,PASS
BAT_0188,29,3.666,28.17,2474.22,99.54,30.05,1.57,PASS
BAT_0188,30,3.76,23.82,2383.11,99.88,20.27,1.05,PASS
BAT_0188,31,3.704,27.53,2508.65,97.95,25.19,1.14,PASS
BAT_0188,32,3.609,32.88,2368.05,94.45,39.98,2.68,WARNING
BAT_0188,33,3.628,33.32,2342.83,95.28,40.53,2.3,WARNING
BAT_0188,34,3.731,25.58,2509.87,99.5,26.99,1.36,PASS
BAT_0188,35,3.644,22.54,2417.36,99.62,18.75,1.35,PASS
BAT_0188,36,3.619,31.15,2310.23,94.03,41.49,2.88,WARNING
BAT_0188,37,3.619,33.78,2305.14,94.96,39.18,2.27,WARNING
BAT_0188,38,3.645,23.51,2450.83,97.01,16.23,1.57,PASS
BAT_0188,39,3.951,51.3,1814.43,85.42,0.61,3.92,FAIL
BAT_0188,40,3.636,25.95,2463.96,98.88,34.16,1.69,PASS
BAT_0188,41,3.736,28.0,2482.25,97.61,27.87,1.34,PASS
BAT_0188,42,3.756,28.37,2397.34,97.83,33.7,1.01,PASS
BAT_0188,43,3.764,25.46,2445.77,99.4,19.73,1.65,PASS
BAT_0188,44,3.698,25.13,2439.82,98.55,18.14,1.83,PASS
BAT_0188,45,3.902,50.0,2151.26,72.15,4.64,5.51,FAIL
BAT_0188,46,3.657,25.53,2477.66,98.88,22.55,1.54,PASS
BAT_0188,47,3.741,20.85,2476.41,97.21,20.53,0.81,PASS
BAT_0188,48,3.632,23.69,2395.88,98.26,29.6,1.69,PASS
BAT_0188,49,3.703,22.79,2438.65,99.87,30.31,1.52,PASS
BAT_0188,50,3.638,25.66,2500.26,97.11,26.77,1.01,PASS
BAT_0189,1,3.723,23.96,2449.93,98.58,23.14,0.98,PASS
BAT_0189,2,3.715,22.6,2460.66,99.87,19.1,1.76,PASS
BAT_0189,3,3.673,25.45,2529.04,97.08,24.87,1.74,PASS
BAT_0189,4,3.761,21.38,2381.32,99.5,33.07,1.48,PASS
BAT_0189,5,3.76,27.51,2501.9,98.2,28.66,0.9,PASS
BAT_0189,6,3.64,21.08,2500.46,99.11,27.61,0.8,PASS
BAT_0189,7,3.738,24.06,2515.88,99.21,18.24,1.95,PASS
BAT_0189,8,3.613,34.22,2347.63,93.62,37.99,2.63,WARNING
BAT_0189,9,3.725,29.4,2501.33,99.6,17.57,1.69,PASS
BAT_0189,10,3.743,22.49,2399.81,98.46,16.44,1.63,PASS
BAT_0189,11,3.665,21.95,2420.28,97.4,27.56,1.26,PASS
BAT_0189,12,3.652,29.07,2377.36,98.87,30.49,1.53,PASS
BAT_0189,13,3.769,28.85,2505.75,97.17,21.34,1.14,PASS
BAT_0189,14,3.354,38.3,1868.2,73.11,54.75,3.95,FAIL
BAT_0189,15,3.946,50.18,2213.85,71.09,0.88,5.69,FAIL
BAT_0189,16,3.65,23.66,2427.53,99.87,29.98,1.74,PASS
BAT_0189,17,3.61,34.88,2324.18,94.37,38.63,2.29,WARNING
BAT_0189,18,3.723,26.49,2420.77,99.37,27.83,1.98,PASS
BAT_0189,19,3.678,27.19,2542.84,97.15,26.13,1.22,PASS
BAT_0189,20,3.629,32.41,2352.47,96.99,35.06,2.09,WARNING
BAT_0189,21,3.832,49.01,2135.56,77.22,51.81,4.42,FAIL
BAT_0189,22,3.662,20.53,2467.64,98.34,32.03,0.85,PASS
BAT_0189,23,3.707,28.72,2483.99,99.2,28.7,1.81,PASS
BAT_0189,24,3.639,21.95,2515.27,97.01,18.4,1.59,PASS
BAT_0189,25,3.621,31.13,2357.49,93.52,36.77,2.52,WARNING
BAT_0189,26,3.756,27.16,2527.61,99.18,19.45,0.85,PASS
BAT_0189,27,3.602,32.07,2361.46,95.97,36.53,2.59,WARNING
BAT_0189,28,3.714,23.74,2404.84,97.61,25.06,1.37,PASS
BAT_0189,29,3.753,23.99,2489.39,98.9,24.98,0.95,PASS
BAT_0189,30,3.88,54.49,2294.2,71.69,3.16,5.8,FAIL
BAT_0189,31,3.612,32.77,2368.93,95.15,43.05,2.85,WARNING
BAT_0189,32,3.641,24.21,2470.67,97.76,16.3,1.06,PASS
BAT_0189,33,3.768,25.03,2527.04,99.15,31.27,1.74,PASS
BAT_0189,34,3.756,22.09,2464.92,97.27,21.4,1.33,PASS
BAT_0189,35,3.764,26.98,2513.04,98.21,17.07,1.21,PASS
BAT_0189,36,3.626,34.75,2311.98,96.77,36.76,2.12,WARNING
BAT_0189,37,3.629,33.18,2306.75,94.54,37.74,2.35,WARNING
BAT_0189,38,3.743,21.8,2517.44,97.72,21.15,1.54,PASS
BAT_0189,39,3.727,26.68,2429.14,97.87,15.2,1.17,PASS
BAT_0189,40,3.937,40.45,2081.26,91.93,50.41,5.64,FAIL
BAT_0189,41,3.705,29.57,2509.34,99.47,17.44,1.43,PASS
BAT_0189,42,3.714,23.38,2507.79,98.53,22.76,1.43,PASS
BAT_0189,43,3.758,22.07,2462.67,99.74,27.91,1.58,PASS
BAT_0189,44,3.612,32.75,2315.86,96.11,41.48,2.63,WARNING
BAT_0189,45,3.661,29.6,2466.2,97.83,22.35,1.92,PASS
BAT_0189,46,3.768,20.46,2540.07,98.44,19.32,1.07,PASS
BAT_0189,47,3.712,21.97,2546.22,98.45,28.57,1.5,PASS
BAT_0189,48,3.68,29.99,2445.97,98.23,22.46,1.78,PASS
BAT_0189,49,3.663,23.0,2385.77,98.06,16.87,0.91,PASS
BAT_0189,50,3.62,31.64,2356.9,93.2,36.54,2.21,WARNING
BAT_0190,1,3.659,20.68,2384.52,97.56,32.69,1.43,PASS
BAT_0190,2,3.683,21.3,2536.07,99.53,15.64,1.08,PASS
BAT_0190,3,3.745,26.81,2406.63,99.5,27.07,0.99,PASS
BAT_0190,4,3.633,27.71,2520.88,97.78,29.87,1.14,PASS
BAT_0190,5,3.681,26.73,2419.77,97.65,18.98,1.79,PASS
BAT_0190,6,3.627,30.03,2359.91,95.14,39.6,2.97,WARNING
BAT_0190,7,3.733,28.23,2537.1,98.72,22.91,1.16,PASS
BAT_0190,8,3.679,21.91,2486.76,97.66,32.31,1.1,PASS
BAT_0190,9,3.743,28.61,2517.24,98.31,19.07,1.0,PASS
BAT_0190,10,3.631,23.94,2420.86,98.3,26.28,1.56,PASS
BAT_0190,11,3.667,22.79,2380.97,99.44,19.2,1.32,PASS
BAT_0190,12,3.714,22.14,2518.36,99.83,19.04,1.24,PASS
BAT_0190,13,3.74,20.53,2522.51,99.68,28.05,1.33,PASS
BAT_0190,14,3.724,28.81,2475.25,98.69,24.02,1.61,PASS
BAT_0190,15,3.708,23.36,2432.06,99.65,32.26,1.13,PASS
BAT_0190,16,3.758,23.2,2438.56,98.3,30.83,1.46,PASS
BAT_0190,17,3.616,33.85,2333.92,96.32,36.9,2.38,WARNING
BAT_0190,18,3.684,25.15,2499.34,97.28,20.39,1.05,PASS
BAT_0190,19,3.681,20.39,2516.92,98.86,21.05,0.83,PASS
BAT_0190,20,3.616,34.74,2305.27,93.33,38.61,2.79,WARNING
BAT_0190,21,3.737,28.75,2528.36,98.34,15.36,1.26,PASS
BAT_0190,22,3.969,44.92,2020.01,82.27,57.62,5.21,FAIL
BAT_0190,23,3.658,23.41,2453.24,98.86,29.53,1.55,PASS
BAT_0190,24,3.806,40.98,1912.11,74.28,52.12,5.64,FAIL
BAT_0190,25,3.668,20.66,2532.97,97.64,30.1,0.84,PASS
BAT_0190,26,3.692,21.65,2392.75,98.24,32.34,0.94,PASS
BAT_0190,27,3.71,28.89,2377.81,97.3,26.7,1.38,PASS
BAT_0190,28,3.724,23.01,2503.68,99.03,24.14,1.71,PASS
BAT_0190,29,3.756,21.7,2411.17,99.04,31.1,0.8,PASS
BAT_0190,30,3.839,46.32,2164.36,77.92,7.28,5.37,FAIL
BAT_0190,31,3.64,23.49,2531.86,99.94,15.69,1.51,PASS
BAT_0190,32,3.608,30.73,2364.3,93.73,37.95,2.15,WARNING
BAT_0190,33,3.626,32.84,2351.05,93.21,40.44,2.14,WARNING
BAT_0190,34,3.7,22.98,2401.51,98.43,32.0,1.47,PASS
BAT_0190,35,3.621,33.78,2302.55,93.81,35.09,2.97,WARNING
BAT_0190,36,3.32,49.71,2109.63,77.1,0.83,4.67,FAIL
BAT_0190,37,3.678,20.34,2401.59,98.08,19.75,1.85,PASS
BAT_0190,38,3.69,24.23,2507.63,99.58,25.59,1.81,PASS
BAT_0190,39,3.601,33.95,2305.32,93.42,36.48,2.81,WARNING
BAT_0190,40,3.658,27.85,2375.71,97.7,25.9,1.87,PASS
BAT_0190,41,3.644,21.38,2547.85,99.13,29.93,1.57,PASS
BAT_0190,42,3.627,34.56,2314.96,95.88,38.84,2.08,WARNING
BAT_0190,43,3.609,31.9,2318.05,94.96,40.13,2.29,WARNING
BAT_0190,44,3.643,29.72,2483.65,99.94,28.1,1.65,PASS
BAT_0190,45,3.609,32.15,2363.38,94.79,35.56,2.55,WARNING
BAT_0190,46,3.638,27.15,2436.88,97.63,29.81,1.24,PASS
BAT_0190,47,3.645,21.04,2476.86,97.76,15.67,1.41,PASS
BAT_0190,48,3.727,28.36,2448.34,97.63,21.88,1.84,PASS
BAT_0190,49,3.728,26.53,2493.65,97.46,21.0,1.18,PASS
BAT_0190,50,3.839,36.35,1867.7,88.59,5.3,4.69,FAIL
BAT_0191,1,3.746,21.54,2465.16,99.48,17.88,1.41,PASS
BAT_0191,2,3.766,23.95,2545.39,98.67,28.77,1.06,PASS
BAT_0191,3,3.703,26.99,2419.17,99.27,26.78,1.0,PASS
BAT_0191,4,3.607,34.35,2352.4,94.34,40.04,2.82,WARNING
BAT_0191,5,3.746,21.91,2539.86,99.7,30.36,1.56,PASS
BAT_0191,6,3.661,23.95,2398.02,97.7,28.43,0.96,PASS
BAT_0191,7,3.768,26.53,2491.89,99.53,31.26,1.77,PASS
BAT_0191,8,3.417,43.56,2210.35,74.51,59.65,5.85,FAIL
BAT_0191,9,3.602,33.49,2373.86,93.52,44.6,2.96,WARNING
BAT_0191,10,3.674,21.47,2532.87,99.65,32.63,0.93,PASS
BAT_0191,11,3.608,30.46,2323.76,95.07,40.22,2.74,WARNING
BAT_0191,12,3.717,25.34,2406.89,98.77,23.24,0.98,PASS
BAT_0191,13,3.757,24.94,2452.97,99.37,27.24,1.49,PASS
BAT_0191,14,3.674,25.1,2395.98,99.83,31.13,1.26,PASS
BAT_0191,15,3.806,43.89,2176.33,88.33,2.59,3.36,FAIL
BAT_0191,16,3.718,25.4,2507.65,99.46,15.53,1.05,PASS
BAT_0191,17,3.695,23.19,2392.13,99.09,18.97,1.47,PASS
BAT_0191,18,3.639,27.32,2517.34,97.55,23.74,0.83,PASS
BAT_0191,19,3.705,29.73,2386.31,99.87,26.67,1.61,PASS
BAT_0191,20,3.855,48.95,1801.48,78.66,5.21,3.76,FAIL
BAT_0191,21,3.648,28.86,2509.16,99.94,21.21,1.25,PASS
BAT_0191,22,3.665,23.6,2416.37,97.21,30.82,0.87,PASS
BAT_0191,23,3.752,29.36,2419.79,98.56,23.4,1.5,PASS
BAT_0191,24,3.709,26.28,2449.68,97.29,30.08,1.09,PASS
BAT_0191,25,3.673,23.58,2435.26,98.76,22.37,1.63,PASS
BAT_0191,26,3.6,31.07,2374.65,94.1,39.76,2.97,WARNING
BAT_0191,27,3.72,29.47,2436.36,99.23,27.83,0.92,PASS
BAT_0191,28,3.706,25.1,2524.09,98.26,18.49,1.69,PASS
BAT_0191,29,3.76,29.9,2496.68,99.89,24.53,1.72,PASS
BAT_0191,30,3.703,21.49,2521.98,98.1,20.69,1.43,PASS
BAT_0191,31,3.695,23.8,2495.38,98.76,27.94,1.71,PASS
BAT_0191,32,3.676,25.8,2448.71,97.39,22.08,1.73,PASS
BAT_0191,33,3.601,31.11,2355.09,95.32,40.98,2.73,WARNING
BAT_0191,34,3.75,23.76,2459.86,99.05,32.44,1.98,PASS
BAT_0191,35,3.481,46.23,2006.81,77.94,6.07,4.31,FAIL
BAT_0191,36,3.731,23.5,2545.74,99.55,21.17,1.35,PASS
BAT_0191,37,3.737,23.18,2443.16,97.98,33.26,1.89,PASS
BAT_0191,38,3.73,28.69,2469.57,98.7,15.53,1.5,PASS
BAT_0191,39,3.621,33.87,2324.71,95.97,37.74,2.26,WARNING
BAT_0191,40,3.699,21.88,2463.73,99.57,17.24,1.44,PASS
BAT_0191,41,3.616,31.83,2342.69,95.65,44.16,2.55,WARNING
BAT_0191,42,3.873,43.06,1813.41,91.75,55.75,3.41,FAIL
BAT_0191,43,3.62,32.7,2320.19,93.17,37.5,2.65,WARNING
BAT_0191,44,3.688,29.59,2505.56,97.44,24.31,1.33,PASS
BAT_0191,45,3.627,33.29,2321.65,94.15,42.52,2.41,WARNING
BAT_0191,46,3.723,27.91,2502.56,97.58,34.05,1.65,PASS
BAT_0191,47,3.733,22.98,2443.94,97.64,21.06,1.08,PASS
BAT_0191,48,3.626,31.95,2329.69,93.95,44.98,2.59,WARNING
BAT_0191,49,3.705,24.64,2384.47,97.32,27.41,1.35,PASS
BAT_0191,50,3.666,29.9,2412.56,98.28,22.1,1.06,PASS
BAT_0192,1,3.768,27.64,2426.2,97.65,28.45,2.0,PASS
BAT_0192,2,3.709,28.33,2405.56,97.75,20.41,0.81,PASS
BAT_0192,3,3.624,34.8,2357.99,95.43,40.96,2.01,WARNING
BAT_0192,4,3.686,25.54,2395.56,99.73,31.46,0.91,PASS
BAT_0192,5,3.644,20.88,2382.63,98.54,27.1,1.36,PASS
BAT_0192,6,3.604,31.41,2370.12,96.31,42.73,2.34,WARNING
BAT_0192,7,3.713,24.89,2514.19,98.54,26.54,1.54,PASS
BAT_0192,8,3.763,23.02,2391.1,99.47,28.9,1.72,PASS
BAT_0192,9,3.832,41.42,2015.6,71.54,1.74,3.24,FAIL
BAT_0192,10,3.693,26.52,2388.4,97.1,24.42,1.06,PASS
BAT_0192,11,3.682,22.38,2481.53,97.39,28.36,1.49,PASS
BAT_0192,12,3.671,24.06,2523.47,99.3,32.97,1.74,PASS
BAT_0192,13,3.608,34.85,2314.27,94.21,36.62,2.17,WARNING
BAT_0192,14,3.649,22.38,2495.4,99.17,24.64,1.29,PASS
BAT_0192,15,3.603,31.01,2313.15,93.96,42.34,2.88,WARNING
BAT_0192,16,3.76,21.27,2512.6,99.71,30.32,1.66,PASS
BAT_0192,17,3.74,21.98,2519.32,97.54,24.95,0.85,PASS
BAT_0192,18,3.751,24.43,2452.57,97.69,19.03,1.01,PASS
BAT_0192,19,3.633,21.52,2399.74,98.95,16.6,1.29,PASS
BAT_0192,20,3.619,31.78,2310.1,96.4,42.31,2.44,WARNING
BAT_0192,21,3.703,25.38,2386.21,99.04,26.46,1.66,PASS
BAT_0192,22,3.738,28.84,2430.96,97.03,24.36,1.52,PASS
BAT_0192,23,3.662,22.96,2390.34,97.48,32.04,1.91,PASS
