motor_id,test_cycle,rated_power_W,no_load_rpm,phase_winding_resistance_ohm,phase_imbalance_percent,torque_output_Nm,torque_ripple_percent,hall_sensor_voltage_V,hall_signal_integrity_percent,efficiency_percent,qc_status
MTR_0163,28,1466.28,3210.07,0.254,0.89,4.89,4.92,5.03,97.33,85.51,PASS
MTR_0163,29,1320.32,3020.61,0.381,4.34,3.86,5.11,4.66,95.06,84.33,WARNING
MTR_0163,30,1702.88,4071.21,0.59,9.14,2.31,10.69,3.94,87.63,70.48,FAIL
MTR_0163,31,1467.41,3097.58,0.343,1.69,4.15,3.24,4.82,97.61,86.15,PASS
MTR_0163,32,1465.61,3053.34,0.274,1.17,4.68,3.64,5.14,99.49,91.8,PASS
MTR_0163,33,1561.64,3091.15,0.328,3.13,5.04,2.7,4.93,99.74,85.81,PASS
MTR_0163,34,1429.47,3339.08,0.33,2.53,4.92,4.13,5.24,99.79,88.43,PASS
MTR_0163,35,1489.93,3201.82,0.252,1.94,4.4,3.27,5.11,98.71,86.71,PASS
MTR_0163,36,1410.09,3299.7,0.257,0.99,4.15,4.08,4.75,99.86,91.82,PASS
MTR_0163,37,1519.87,3323.92,0.327,2.37,4.32,4.78,4.9,99.87,85.8,PASS
MTR_0163,38,1321.51,3046.46,0.378,4.29,3.95,6.36,5.25,95.57,83.28,WARNING
MTR_0163,39,1570.9,3120.24,0.289,2.91,4.99,1.74,5.14,98.69,85.04,PASS
MTR_0163,40,1463.86,3144.02,0.343,2.08,5.03,4.39,4.97,97.47,86.22,PASS
MTR_0163,41,1332.6,3033.61,0.361,3.53,3.98,6.12,4.73,96.12,84.1,WARNING
MTR_0163,42,1373.52,3396.55,0.381,4.73,3.94,6.04,5.25,94.68,82.56,WARNING
MTR_0163,43,1422.58,3188.29,0.34,1.94,4.87,2.86,5.08,97.99,85.22,PASS
MTR_0163,44,1335.53,3026.73,0.363,4.53,3.95,5.51,4.67,93.61,82.62,WARNING
MTR_0163,45,1562.68,3217.37,0.257,3.03,4.93,4.41,5.12,97.09,85.8,PASS
MTR_0163,46,1339.45,3001.74,0.381,4.96,3.87,6.47,5.31,92.8,83.03,WARNING
MTR_0163,47,1083.56,4091.4,0.51,5.64,3.09,10.76,4.47,67.44,58.73,FAIL
MTR_0163,48,1545.98,3119.63,0.319,2.34,5.14,1.71,5.02,97.49,85.08,PASS
MTR_0163,49,1970.33,2576.25,0.457,11.2,2.77,13.47,3.44,84.87,80.74,FAIL
MTR_0163,50,1773.72,2774.3,0.513,7.88,2.07,12.47,6.12,88.52,48.55,FAIL
MTR_0164,1,1492.73,3318.05,0.3,1.72,4.3,3.35,5.17,98.71,86.88,PASS
MTR_0164,2,1444.48,3224.31,0.263,2.6,4.82,4.06,4.88,99.82,86.3,PASS
MTR_0164,3,1110.19,3933.32,0.654,10.87,1.77,8.73,6.37,53.35,69.6,FAIL
MTR_0164,4,1432.48,3326.85,0.283,3.33,4.09,3.59,5.14,97.6,85.76,PASS
MTR_0164,5,1599.28,3074.73,0.282,3.14,4.17,1.41,4.82,99.21,93.0,PASS
MTR_0164,6,1492.32,3137.33,0.317,3.17,5.01,3.06,5.13,99.85,92.43,PASS
MTR_0164,7,1358.96,3000.49,0.35,4.89,3.87,5.44,5.3,93.56,82.46,WARNING
MTR_0164,8,1489.59,3283.68,0.309,0.5,4.88,3.74,4.82,97.4,89.72,PASS
MTR_0164,9,1411.24,3275.62,0.302,2.72,4.59,1.08,4.8,97.1,94.91,PASS
MTR_0164,10,1544.97,3292.64,0.315,2.82,4.62,2.67,4.98,97.43,92.52,PASS
MTR_0164,11,1520.7,3311.16,0.274,1.15,4.86,2.7,4.98,97.81,94.64,PASS
MTR_0164,12,1327.11,3394.95,0.353,4.32,3.99,5.73,5.3,96.46,84.99,WARNING
MTR_0164,13,1382.63,3065.58,0.302,1.99,5.1,2.06,5.21,98.72,86.02,PASS
MTR_0164,14,1468.28,3281.28,0.337,2.32,5.14,1.56,5.22,99.81,88.38,PASS
MTR_0164,15,1321.47,3034.91,0.361,4.13,3.87,5.24,4.74,93.19,84.37,WARNING
MTR_0164,16,1593.85,3094.38,0.257,1.53,4.25,4.85,4.92,99.27,90.28,PASS
MTR_0164,17,1524.35,3311.68,0.319,2.17,4.51,4.06,5.25,98.84,87.68,PASS
MTR_0164,18,1747.8,3998.75,0.664,5.46,3.25,13.93,6.37,64.08,47.14,FAIL
MTR_0164,19,1410.14,3065.69,0.34,2.34,4.06,2.9,5.24,97.62,90.69,PASS
MTR_0164,20,1469.46,3220.72,0.291,2.98,4.98,2.3,4.84,98.7,89.69,PASS
MTR_0164,21,1498.21,3123.71,0.261,3.5,4.29,2.57,5.13,99.19,93.08,PASS
MTR_0164,22,1571.9,3142.83,0.304,2.12,4.65,1.78,5.22,99.84,88.43,PASS
MTR_0164,23,1470.3,3240.25,0.309,1.77,4.92,3.28,5.2,97.46,88.61,PASS
MTR_0164,24,1401.83,3148.32,0.266,0.83,4.95,1.63,5.11,99.25,89.92,PASS
MTR_0164,25,1421.72,3092.88,0.296,0.56,5.17,1.03,4.91,99.41,85.58,PASS
MTR_0164,26,1328.9,3012.67,0.375,4.4,3.85,5.07,4.73,92.71,84.7,WARNING
MTR_0164,27,1411.34,3156.67,0.329,2.59,4.66,3.42,5.01,99.72,91.22,PASS
MTR_0164,28,1423.98,3292.62,0.257,3.37,4.17,2.04,4.79,99.57,90.09,PASS
MTR_0164,29,1558.21,3086.02,0.31,1.57,4.84,3.06,5.21,99.14,85.55,PASS
MTR_0164,30,1183.59,3480.39,0.532,6.79,2.73,8.66,5.36,81.99,60.34,FAIL
MTR_0164,31,1356.79,3048.6,0.346,4.93,3.99,5.67,4.68,96.08,83.72,WARNING
MTR_0164,32,1369.89,3377.02,0.353,4.83,4.03,5.06,5.28,92.39,84.22,WARNING
MTR_0164,33,1347.32,3002.87,0.36,4.87,3.94,5.23,5.28,94.27,84.99,WARNING
MTR_0164,34,1460.43,3349.79,0.309,1.03,4.13,1.06,4.78,97.51,89.9,PASS
MTR_0164,35,1533.88,3205.48,0.33,3.36,4.29,1.66,5.02,97.79,89.94,PASS
MTR_0164,36,1565.95,3158.71,0.277,1.49,4.21,3.39,4.94,99.34,90.63,PASS
MTR_0164,37,1485.53,3166.84,0.313,2.52,4.16,3.24,4.83,99.53,94.75,PASS
MTR_0164,38,1590.29,3270.62,0.297,1.11,4.84,3.02,5.19,98.27,87.67,PASS
MTR_0164,39,1454.92,3308.36,0.254,2.35,4.52,1.85,4.92,97.84,86.98,PASS
MTR_0164,40,1474.15,3144.77,0.316,0.52,4.69,2.32,5.2,99.72,85.1,PASS
MTR_0164,41,1370.12,3025.72,0.366,4.37,3.9,5.95,4.65,95.46,82.85,WARNING
MTR_0164,42,2124.47,4165.57,0.535,7.3,3.43,10.17,5.81,66.86,68.9,FAIL
MTR_0164,43,1324.38,3370.09,0.356,3.73,3.95,6.9,4.74,93.34,83.13,WARNING
MTR_0164,44,1450.54,3182.28,0.25,2.98,4.73,1.28,5.02,98.19,91.46,PASS
MTR_0164,45,1495.04,3318.46,0.321,1.58,4.82,1.47,4.95,98.52,92.04,PASS
MTR_0164,46,1500.26,3185.35,0.284,0.94,4.11,2.77,5.05,99.1,87.95,PASS
MTR_0164,47,1530.72,3272.97,0.302,2.09,5.03,1.86,5.14,99.1,88.29,PASS
MTR_0164,48,1635.07,3599.97,0.662,7.63,3.58,14.82,5.74,68.15,60.56,FAIL
MTR_0164,49,1437.52,3266.1,0.27,1.37,4.09,3.85,5.07,98.89,85.42,PASS
MTR_0164,50,1353.09,3015.16,0.36,3.53,3.92,5.67,5.3,94.1,82.64,WARNING
MTR_0165,1,1532.59,3323.58,0.281,1.62,4.43,1.77,5.25,99.85,92.01,PASS
MTR_0165,2,1325.89,3048.26,0.366,4.58,3.87,5.32,5.34,92.16,84.99,WARNING
MTR_0165,3,1553.44,3064.16,0.31,3.42,5.07,2.87,4.82,98.26,86.1,PASS
MTR_0165,4,1558.16,3224.71,0.322,3.23,4.24,1.76,4.98,100.0,87.6,PASS
MTR_0165,5,1509.17,3139.26,0.333,1.11,4.53,1.97,5.0,98.43,90.97,PASS
MTR_0165,6,1377.08,3366.62,0.355,3.93,4.03,6.53,4.75,96.3,82.56,WARNING
MTR_0165,7,1500.73,3200.0,0.285,2.0,5.02,1.49,4.91,98.04,87.93,PASS
MTR_0165,8,1536.93,3254.05,0.303,1.73,4.33,3.43,4.99,99.35,90.6,PASS
MTR_0165,9,1372.07,3356.01,0.357,4.49,3.93,6.67,4.68,94.06,84.3,WARNING
MTR_0165,10,1405.25,3120.37,0.327,1.78,4.39,2.42,4.92,97.21,93.58,PASS
MTR_0165,11,1414.41,3084.47,0.295,1.72,4.13,3.47,5.03,98.28,93.0,PASS
MTR_0165,12,1589.09,3141.43,0.299,1.74,4.51,1.42,5.15,99.26,85.47,PASS
MTR_0165,13,1547.11,3257.3,0.274,2.83,4.08,1.04,4.91,98.74,93.02,PASS
MTR_0165,14,978.37,2865.87,0.599,10.27,2.47,9.92,6.35,62.34,78.4,FAIL
MTR_0165,15,1179.22,4094.74,0.614,10.97,3.57,10.65,3.27,69.91,51.53,FAIL
MTR_0165,16,1514.04,3230.32,0.316,0.89,4.7,4.59,5.19,97.55,85.83,PASS
MTR_0165,17,1561.12,3055.35,0.303,1.64,4.61,2.39,5.1,99.66,90.84,PASS
MTR_0165,18,1412.17,3102.81,0.331,0.68,4.77,1.28,5.13,98.73,90.77,PASS
MTR_0165,19,1542.58,3277.82,0.259,2.82,4.34,1.77,5.01,97.4,93.17,PASS
MTR_0165,20,1487.23,3086.15,0.309,2.83,4.18,1.39,5.19,97.13,87.24,PASS
MTR_0165,21,1272.28,3871.35,0.411,6.85,2.81,8.27,5.66,69.45,77.34,FAIL
MTR_0165,22,1520.07,3164.4,0.268,1.52,4.46,2.31,5.06,98.79,94.25,PASS
MTR_0165,23,1375.52,3353.34,0.387,4.28,3.93,6.35,5.3,94.99,83.41,WARNING
MTR_0165,24,1573.95,3126.46,0.279,3.04,4.39,4.71,4.78,99.29,88.41,PASS
MTR_0165,25,1597.67,3089.03,0.26,3.37,4.92,2.65,4.97,97.72,92.43,PASS
MTR_0165,26,1519.84,3166.55,0.321,3.41,5.0,4.37,4.93,97.02,94.65,PASS
MTR_0165,27,1456.47,3186.52,0.344,2.72,4.35,2.46,4.88,97.46,87.66,PASS
MTR_0165,28,1567.73,3153.69,0.261,1.11,4.92,2.16,5.17,99.52,88.44,PASS
MTR_0165,29,1459.72,3333.55,0.273,2.04,4.06,2.41,5.25,99.13,92.27,PASS
MTR_0165,30,1589.83,3123.4,0.298,2.99,4.59,2.87,4.96,98.95,92.48,PASS
MTR_0165,31,1341.39,3027.45,0.356,4.26,3.93,6.12,4.73,92.28,83.67,WARNING
MTR_0165,32,1459.08,3346.6,0.331,2.44,5.17,4.06,5.18,98.46,90.0,PASS
MTR_0165,33,1538.51,3173.44,0.319,1.61,5.1,3.24,4.83,98.34,85.9,PASS
MTR_0165,34,1342.59,3039.3,0.389,4.05,3.99,6.23,5.34,95.48,83.54,WARNING
MTR_0165,35,1548.03,3195.48,0.341,3.11,4.66,4.09,4.82,97.1,91.55,PASS
MTR_0165,36,2054.9,3651.23,0.536,9.07,1.98,12.78,6.47,68.95,70.17,FAIL
MTR_0165,37,1460.74,3298.84,0.288,0.85,4.51,4.62,5.16,97.4,89.62,PASS
MTR_0165,38,1452.47,3068.34,0.332,3.25,4.13,1.04,4.81,98.76,93.38,PASS
MTR_0165,39,908.41,3618.6,0.669,9.36,3.57,12.69,3.52,78.74,79.92,FAIL
MTR_0165,40,1550.1,3135.96,0.27,3.44,4.94,3.03,5.15,99.44,93.42,PASS
MTR_0165,41,1552.63,3144.64,0.262,2.44,5.13,2.56,4.9,99.3,85.7,PASS
MTR_0165,42,1395.93,3296.71,0.291,1.83,4.26,4.42,4.91,99.57,90.35,PASS
MTR_0165,43,1513.79,3327.9,0.307,1.38,4.4,4.91,5.15,97.21,86.44,PASS
MTR_0165,44,1581.91,3275.53,0.335,3.0,4.59,1.9,5.23,99.7,87.41,PASS
MTR_0165,45,1362.12,3372.51,0.387,3.78,3.91,5.96,4.7,96.58,82.81,WARNING
MTR_0165,46,1416.33,3194.33,0.252,2.4,4.47,3.91,4.87,98.98,93.92,PASS
MTR_0165,47,1339.41,3370.58,0.347,4.85,3.98,5.3,4.71,95.02,84.29,WARNING
MTR_0165,48,1576.64,3338.64,0.297,2.7,4.3,3.26,5.07,98.36,87.99,PASS
MTR_0165,49,1343.18,3005.69,0.367,4.81,3.89,6.09,4.7,96.83,82.69,WARNING
MTR_0165,50,1371.16,3373.99,0.359,4.37,3.93,5.7,5.34,96.59,83.38,WARNING
MTR_0166,1,1551.88,3082.79,0.253,0.95,5.12,2.3,4.78,99.68,92.19,PASS
MTR_0166,2,1320.96,3028.87,0.381,4.2,3.89,5.64,5.34,92.15,83.81,WARNING
MTR_0166,3,1360.74,3367.05,0.35,3.64,3.99,6.21,5.33,94.98,83.31,WARNING
MTR_0166,4,1346.9,3354.69,0.379,3.79,4.04,5.97,5.3,92.2,83.81,WARNING
MTR_0166,5,1476.19,3138.3,0.296,2.62,4.53,3.51,4.95,97.8,86.83,PASS
MTR_0166,6,1561.65,3213.89,0.323,2.75,4.32,4.12,4.84,97.77,92.51,PASS
MTR_0166,7,1556.66,3089.8,0.339,1.09,4.76,3.69,5.25,98.89,86.69,PASS
MTR_0166,8,1582.72,3225.58,0.314,1.08,4.51,2.41,5.2,99.22,94.54,PASS
MTR_0166,9,1540.87,3206.11,0.287,2.01,5.01,1.24,4.88,97.09,90.43,PASS
MTR_0166,10,1549.98,3114.74,0.288,2.95,4.85,4.53,4.84,97.19,86.14,PASS
MTR_0166,11,1582.64,3119.68,0.267,2.87,4.68,1.85,5.09,98.9,91.44,PASS
MTR_0166,12,1385.67,3143.8,0.299,0.93,4.45,2.47,4.83,98.48,90.88,PASS
MTR_0166,13,1450.52,3069.74,0.282,1.09,4.66,3.27,4.9,99.29,86.09,PASS
MTR_0166,14,1543.65,3140.9,0.298,2.32,4.09,2.38,5.22,97.76,87.05,PASS
MTR_0166,15,1455.69,3147.09,0.267,2.09,4.91,4.64,4.84,97.5,87.11,PASS
MTR_0166,16,1550.84,3135.38,0.287,1.67,4.78,3.93,4.95,98.51,85.53,PASS
MTR_0166,17,1520.68,3255.55,0.255,3.35,4.4,4.51,4.88,97.7,87.71,PASS
MTR_0166,18,1158.34,2869.03,0.401,8.38,3.41,7.45,3.4,86.17,54.73,FAIL
MTR_0166,19,1486.61,3252.75,0.325,1.56,4.68,2.44,4.76,98.26,93.9,PASS
MTR_0166,20,1422.65,3349.15,0.336,1.02,4.38,4.99,4.83,97.08,91.23,PASS
MTR_0166,21,1959.02,2283.28,0.533,11.28,2.17,13.02,4.58,85.44,54.11,FAIL
MTR_0166,22,1102.21,3735.97,0.441,8.86,1.56,11.98,5.78,70.02,55.36,FAIL
MTR_0166,23,918.03,3602.45,0.693,9.76,3.61,12.54,3.54,54.57,76.03,FAIL
MTR_0166,24,1373.74,3354.76,0.355,4.53,4.05,5.66,4.65,93.26,83.33,WARNING
MTR_0166,25,1529.1,3241.18,0.301,3.22,4.81,3.22,5.13,98.31,90.44,PASS
MTR_0166,26,1334.16,3013.13,0.366,3.7,3.93,6.84,5.31,94.29,83.36,WARNING
MTR_0166,27,1377.97,3375.28,0.387,3.63,4.04,5.97,5.29,93.43,83.73,WARNING
MTR_0166,28,1499.32,3099.98,0.303,1.86,4.69,4.56,4.99,97.58,94.07,PASS
MTR_0166,29,1388.76,3330.14,0.296,0.96,4.62,2.76,4.97,97.51,92.21,PASS
MTR_0166,30,1583.49,3224.56,0.32,2.37,5.06,4.54,4.75,98.59,91.69,PASS
MTR_0166,31,1418.12,3177.38,0.294,1.07,4.42,1.75,4.83,98.87,91.72,PASS
MTR_0166,32,1522.73,3327.52,0.279,2.41,4.06,2.8,4.98,98.23,92.64,PASS
MTR_0166,33,1409.67,3330.54,0.319,1.92,4.23,2.37,5.04,98.01,88.15,PASS
MTR_0166,34,1533.33,3058.18,0.284,3.5,4.46,4.75,4.82,99.06,85.37,PASS
MTR_0166,35,1346.06,3382.38,0.35,4.01,3.89,6.82,5.26,96.86,82.55,WARNING
MTR_0166,36,1515.05,3123.16,0.268,1.27,4.18,4.15,5.08,97.81,88.89,PASS
MTR_0166,37,1586.73,3150.52,0.287,3.49,4.19,2.23,4.84,100.0,92.07,PASS
MTR_0166,38,1323.56,3019.55,0.358,3.76,3.85,6.5,5.33,95.76,83.91,WARNING
MTR_0166,39,1591.35,3241.52,0.309,3.42,4.94,4.81,5.04,98.97,88.95,PASS
MTR_0166,40,1354.52,3011.99,0.347,4.66,4.0,6.13,4.67,93.19,82.7,WARNING
MTR_0166,41,1542.09,3077.22,0.284,1.23,4.76,2.13,5.13,97.91,88.71,PASS
MTR_0166,42,1591.43,3281.62,0.315,1.69,4.51,4.66,5.2,98.76,94.81,PASS
MTR_0166,43,1588.87,3252.65,0.281,3.26,4.89,1.9,4.75,99.57,93.87,PASS
MTR_0166,44,1570.92,3275.3,0.319,0.91,5.1,3.18,5.15,98.8,91.82,PASS
MTR_0166,45,1368.32,3036.76,0.388,4.55,3.9,6.09,5.32,93.22,84.94,WARNING
MTR_0166,46,1513.11,3311.45,0.305,2.28,4.06,3.09,5.17,99.83,92.96,PASS
MTR_0166,47,1524.2,3308.81,0.255,1.86,5.04,4.42,5.1,97.61,92.99,PASS
MTR_0166,48,1300.85,2763.3,0.4,7.66,3.78,14.13,3.83,61.1,51.54,FAIL
MTR_0166,49,1478.09,3162.9,0.279,2.05,4.62,3.78,4.87,97.09,88.64,PASS
MTR_0166,50,1531.37,3088.71,0.3,0.8,4.44,3.98,4.97,99.9,89.32,PASS
MTR_0167,1,1492.5,3144.78,0.314,1.77,4.55,2.55,5.05,97.57,91.99,PASS
MTR_0167,2,1181.42,2469.95,0.643,5.91,1.94,7.68,3.4,53.48,60.72,FAIL
MTR_0167,3,1563.1,3264.29,0.265,2.92,4.98,2.88,5.22,99.49,88.32,PASS
MTR_0167,4,1490.69,3170.4,0.298,0.65,4.17,2.57,5.0,99.27,88.55,PASS
MTR_0167,5,1351.56,3003.23,0.381,3.95,4.0,6.73,4.68,94.76,83.09,WARNING
MTR_0167,6,1493.58,3083.15,0.253,2.06,4.88,3.34,5.12,97.75,85.87,PASS
MTR_0167,7,1336.65,3360.2,0.38,3.67,4.0,5.13,5.3,93.64,83.35,WARNING
MTR_0167,8,1531.46,3210.66,0.309,1.04,4.55,4.96,4.93,97.96,85.41,PASS
MTR_0167,9,1717.96,3410.99,0.495,8.69,1.67,12.9,5.56,73.69,59.25,FAIL
MTR_0167,10,1420.01,3078.39,0.254,2.66,4.44,1.72,4.99,99.81,87.23,PASS
MTR_0167,11,1358.49,3014.51,0.384,4.54,3.93,5.13,4.69,94.19,84.67,WARNING
MTR_0167,12,1376.03,3009.57,0.368,4.43,3.91,5.97,4.72,96.76,82.93,WARNING
MTR_0167,13,1490.92,3310.73,0.34,1.99,4.36,3.41,4.89,98.2,87.52,PASS
MTR_0167,14,1397.64,3148.09,0.319,2.88,4.34,1.8,5.22,99.34,85.05,PASS
MTR_0167,15,1474.3,3160.67,0.321,2.86,4.85,3.92,5.15,98.5,87.8,PASS
MTR_0167,16,1391.97,3148.63,0.302,3.18,4.27,1.76,5.08,98.69,92.76,PASS
MTR_0167,17,1386.57,3200.03,0.334,1.73,4.83,2.06,5.12,99.81,91.43,PASS
MTR_0167,18,1409.16,3276.68,0.266,3.25,4.94,1.5,4.85,99.94,89.31,PASS
MTR_0167,19,1926.52,3485.19,0.644,6.51,2.77,13.13,4.63,73.49,47.59,FAIL
MTR_0167,20,1572.79,3218.28,0.316,2.04,4.58,4.75,5.03,97.57,89.33,PASS
MTR_0167,21,1574.38,3194.02,0.316,1.15,4.1,3.32,5.04,98.66,86.42,PASS
MTR_0167,22,1080.99,2837.21,0.592,9.63,3.27,7.74,4.2,51.31,68.05,FAIL
MTR_0167,23,1661.99,2623.11,0.585,8.57,2.61,13.77,5.57,63.16,60.45,FAIL
MTR_0167,24,1443.03,3163.38,0.344,0.62,4.29,4.3,5.25,99.63,89.35,PASS
MTR_0167,25,1421.57,3279.68,0.303,2.16,5.07,4.69,4.8,98.17,86.2,PASS
MTR_0167,26,1444.89,3205.47,0.339,2.73,4.95,2.29,5.07,98.72,94.26,PASS
MTR_0167,27,1371.51,3359.09,0.361,4.81,3.92,6.92,4.66,93.81,84.22,WARNING
MTR_0167,28,1373.64,3049.68,0.364,4.39,4.02,5.02,5.29,94.32,83.71,WARNING
MTR_0167,29,1545.67,3094.82,0.321,3.33,4.67,2.43,5.22,97.25,93.27,PASS
MTR_0167,30,1567.44,3222.83,0.253,1.11,5.15,2.83,4.77,99.12,94.86,PASS
MTR_0167,31,1371.97,3353.93,0.372,4.06,3.9,5.3,5.32,94.75,83.24,WARNING
MTR_0167,32,1381.29,3164.46,0.271,3.46,4.84,1.17,4.89,99.84,88.66,PASS
MTR_0167,33,1460.07,3071.36,0.338,0.97,5.04,2.13,5.01,98.32,94.92,PASS
MTR_0167,34,1384.46,3221.11,0.335,2.22,4.3,3.6,5.1,98.33,95.0,PASS
MTR_0167,35,1552.63,3208.52,0.303,2.13,4.7,1.36,5.1,98.22,94.96,PASS
MTR_0167,36,1525.17,3068.98,0.31,1.74,4.81,1.39,5.04,98.75,93.24,PASS
MTR_0167,37,1350.84,3041.76,0.355,4.65,4.03,5.81,4.72,93.21,82.62,WARNING
MTR_0167,38,1522.26,3256.33,0.336,0.9,4.3,4.89,4.85,97.32,87.47,PASS
MTR_0167,39,1446.9,3187.39,0.27,1.07,5.01,2.29,4.82,99.28,86.24,PASS
MTR_0167,40,1518.1,3234.61,0.32,1.97,4.58,2.33,4.76,98.14,85.04,PASS
MTR_0167,41,1404.58,3118.88,0.327,1.55,4.9,3.64,5.15,99.63,87.17,PASS
MTR_0167,42,1358.11,3385.0,0.381,4.28,3.93,5.71,4.74,93.97,82.1,WARNING
MTR_0167,43,1596.4,3068.39,0.306,2.84,4.17,2.4,5.22,97.04,93.82,PASS
MTR_0167,44,1397.98,3144.73,0.305,2.25,4.1,2.58,4.8,98.36,93.48,PASS
MTR_0167,45,1447.17,3252.8,0.33,2.08,4.37,2.28,5.22,97.03,92.64,PASS
MTR_0167,46,1539.54,3214.07,0.295,2.8,4.96,1.14,4.83,99.03,85.18,PASS
MTR_0167,47,1519.06,3237.81,0.292,1.91,4.49,2.96,5.1,99.59,87.65,PASS
MTR_0167,48,1588.61,3112.28,0.268,1.94,4.7,1.3,5.2,99.54,86.87,PASS
MTR_0167,49,1427.95,3261.67,0.281,2.16,4.39,2.71,4.81,97.4,91.47,PASS
MTR_0167,50,1372.4,3019.32,0.375,4.59,4.05,5.12,5.25,93.15,82.87,WARNING
MTR_0168,1,1367.78,3387.41,0.384,3.69,3.92,6.55,4.69,96.25,83.4,WARNING
MTR_0168,2,1436.73,3057.88,0.252,0.74,4.1,4.28,5.18,99.53,85.42,PASS
MTR_0168,3,1907.99,2974.87,0.665,6.22,3.79,7.39,3.59,89.0,55.73,FAIL
MTR_0168,4,1475.42,3214.8,0.3,2.02,4.69,2.2,5.07,99.53,86.34,PASS
MTR_0168,5,1581.52,3105.33,0.305,0.96,4.21,3.09,5.25,98.0,93.67,PASS
MTR_0168,6,1532.2,3287.74,0.251,2.66,4.25,4.09,5.08,99.01,92.86,PASS
MTR_0168,7,1542.58,3145.45,0.334,0.61,4.07,1.06,4.95,97.14,91.77,PASS
MTR_0168,8,1485.75,3151.38,0.287,3.02,4.29,3.29,4.91,99.56,90.97,PASS
MTR_0168,9,1461.51,3333.92,0.274,2.35,4.65,3.44,5.07,98.11,93.51,PASS
MTR_0168,10,1344.42,3390.96,0.386,4.08,4.05,6.26,4.7,93.67,84.87,WARNING
MTR_0168,11,1571.9,3238.46,0.279,3.4,4.69,3.53,4.86,98.16,88.71,PASS
MTR_0168,12,1540.25,3173.39,0.316,1.5,4.37,1.84,4.78,98.25,86.64,PASS
MTR_0168,13,1905.16,3586.9,0.52,7.27,1.92,7.95,5.46,59.53,59.2,FAIL
MTR_0168,14,1430.07,3266.72,0.305,1.16,4.12,3.38,4.99,98.19,90.08,PASS
MTR_0168,15,1474.87,3091.82,0.293,2.46,4.13,1.25,4.96,99.74,85.37,PASS
MTR_0168,16,1572.74,3325.22,0.305,0.61,4.54,3.87,5.08,99.12,86.6,PASS
MTR_0168,17,1482.54,3187.74,0.28,2.92,4.15,4.22,5.06,99.18,87.34,PASS
MTR_0168,18,1466.11,3195.65,0.282,1.67,4.75,4.65,4.85,98.79,90.4,PASS
MTR_0168,19,1574.44,3271.18,0.314,2.62,4.46,4.47,4.76,99.67,86.34,PASS
MTR_0168,20,1404.61,3320.46,0.318,3.3,4.07,1.0,5.04,98.56,85.09,PASS
MTR_0168,21,1495.77,3143.11,0.262,1.42,5.01,1.06,4.77,99.35,94.56,PASS
MTR_0168,22,2158.69,2829.34,0.655,7.11,2.7,11.68,3.53,73.27,48.36,FAIL
MTR_0168,23,1494.61,3112.97,0.296,0.79,4.59,2.05,4.85,97.27,92.06,PASS
MTR_0168,24,1335.98,3039.13,0.345,3.91,3.86,5.06,5.28,92.35,84.57,WARNING
MTR_0168,25,1259.8,2975.0,0.416,7.96,3.48,13.19,5.85,75.61,64.28,FAIL
MTR_0168,26,1411.91,3207.95,0.302,1.3,4.78,3.78,4.95,98.25,89.17,PASS
MTR_0168,27,1361.91,3047.38,0.346,4.7,4.04,5.12,5.3,95.11,83.23,WARNING
MTR_0168,28,1334.65,3009.58,0.374,4.97,3.93,5.8,4.7,95.33,83.0,WARNING
MTR_0168,29,1590.88,3346.2,0.255,2.73,4.19,3.72,5.21,99.06,91.59,PASS
MTR_0168,30,1537.1,3060.73,0.28,2.07,4.21,1.53,5.12,98.73,86.37,PASS
MTR_0168,31,1465.22,3226.95,0.337,0.75,4.54,4.14,5.13,98.02,85.12,PASS
MTR_0168,32,1454.68,3282.02,0.284,0.93,4.42,2.12,5.12,98.47,94.82,PASS
MTR_0168,33,1569.53,3345.9,0.331,1.09,4.32,3.24,4.78,99.81,91.63,PASS
MTR_0168,34,1339.4,3032.8,0.38,4.6,3.96,6.78,5.32,93.39,84.49,WARNING
MTR_0168,35,1354.08,3355.19,0.379,4.79,3.96,6.25,4.67,95.74,84.23,WARNING
MTR_0168,36,1349.45,3018.32,0.382,4.15,4.0,6.06,4.72,93.79,84.59,WARNING
MTR_0168,37,1436.86,3300.84,0.283,1.08,4.74,2.94,5.11,98.54,93.1,PASS
MTR_0168,38,1824.73,4025.78,0.489,10.13,2.17,9.78,3.2,51.97,54.09,FAIL
MTR_0168,39,1498.93,3124.99,0.272,2.85,4.62,1.96,5.01,98.6,93.43,PASS
MTR_0168,40,1591.7,3233.4,0.333,2.54,5.16,1.96,4.88,97.94,94.36,PASS
MTR_0168,41,1411.36,3248.33,0.266,3.35,4.44,2.88,5.1,98.53,92.03,PASS
MTR_0168,42,1583.53,3271.35,0.26,2.29,4.67,1.45,5.11,99.07,90.86,PASS
MTR_0168,43,1485.92,3085.91,0.324,1.6,4.51,3.07,4.79,98.78,91.74,PASS
MTR_0168,44,1428.83,3167.59,0.281,1.85,4.8,1.94,5.04,99.83,90.68,PASS
MTR_0168,45,1547.62,3324.19,0.323,2.47,4.79,4.31,4.78,99.09,90.37,PASS
MTR_0168,46,1342.26,3026.04,0.38,4.67,3.92,5.91,4.7,93.03,82.46,WARNING
MTR_0168,47,1360.89,3019.04,0.385,3.56,3.96,6.08,4.74,93.75,83.26,WARNING
